,country,year,sex,age,suicides_no,population,suicidesper100pop,gdp_for_year,gdp_per_capita,generation,name,iso_abr
13180,Turkmenistan,2011,male,35-54 years,33,572095,5.77,29233333333,6319,Generation X,Turkmenistan,TKM
13181,Turkmenistan,2011,male,15-24 years,27,554571,4.87,29233333333,6319,Millenials,Turkmenistan,TKM
13182,Turkmenistan,2011,male,25-34 years,20,432553,4.62,29233333333,6319,Millenials,Turkmenistan,TKM
13183,Turkmenistan,2011,male,55-74 years,8,186985,4.28,29233333333,6319,Boomers,Turkmenistan,TKM
13184,Turkmenistan,2011,female,15-24 years,20,546522,3.66,29233333333,6319,Millenials,Turkmenistan,TKM
13185,Turkmenistan,2011,male,75+ years,1,31435,3.18,29233333333,6319,Silent,Turkmenistan,TKM
13186,Turkmenistan,2011,female,55-74 years,5,228201,2.19,29233333333,6319,Boomers,Turkmenistan,TKM
13187,Turkmenistan,2011,female,35-54 years,8,613486,1.3,29233333333,6319,Generation X,Turkmenistan,TKM
13188,Turkmenistan,2011,female,25-34 years,5,437221,1.14,29233333333,6319,Millenials,Turkmenistan,TKM
13189,Turkmenistan,2011,male,5-14 years,2,490065,0.41,29233333333,6319,Generation Z,Turkmenistan,TKM
13190,Turkmenistan,2011,female,5-14 years,1,478619,0.21,29233333333,6319,Generation Z,Turkmenistan,TKM
13191,Turkmenistan,2011,female,75+ years,0,54342,0.0,29233333333,6319,Silent,Turkmenistan,TKM
13192,Turkmenistan,2012,male,35-54 years,39,584037,6.68,35164210526,7498,Generation X,Turkmenistan,TKM
13193,Turkmenistan,2012,male,15-24 years,35,547952,6.39,35164210526,7498,Millenials,Turkmenistan,TKM
13194,Turkmenistan,2012,male,25-34 years,23,444997,5.17,35164210526,7498,Millenials,Turkmenistan,TKM
13195,Turkmenistan,2012,female,15-24 years,18,539169,3.34,35164210526,7498,Millenials,Turkmenistan,TKM
13196,Turkmenistan,2012,male,75+ years,1,33321,3.0,35164210526,7498,Silent,Turkmenistan,TKM
13197,Turkmenistan,2012,male,55-74 years,5,195269,2.56,35164210526,7498,Boomers,Turkmenistan,TKM
13198,Turkmenistan,2012,female,25-34 years,9,449631,2.0,35164210526,7498,Millenials,Turkmenistan,TKM
13199,Turkmenistan,2012,female,35-54 years,4,624535,0.64,35164210526,7498,Generation X,Turkmenistan,TKM
13200,Turkmenistan,2012,female,5-14 years,2,481962,0.41,35164210526,7498,Generation Z,Turkmenistan,TKM
13201,Turkmenistan,2012,male,5-14 years,2,493572,0.41,35164210526,7498,Generation Z,Turkmenistan,TKM
13202,Turkmenistan,2012,female,55-74 years,0,239090,0.0,35164210526,7498,Boomers,Turkmenistan,TKM
13203,Turkmenistan,2012,female,75+ years,0,56523,0.0,35164210526,7498,Silent,Turkmenistan,TKM
13204,Turkmenistan,2013,male,35-54 years,28,595499,4.7,39197543860,8255,Generation X,Turkmenistan,TKM
13205,Turkmenistan,2013,male,25-34 years,21,457380,4.59,39197543860,8255,Millenials,Turkmenistan,TKM
13206,Turkmenistan,2013,male,15-24 years,19,537146,3.54,39197543860,8255,Millenials,Turkmenistan,TKM
13207,Turkmenistan,2013,female,15-24 years,16,527829,3.03,39197543860,8255,Millenials,Turkmenistan,TKM
13208,Turkmenistan,2013,male,75+ years,1,34794,2.87,39197543860,8255,Silent,Turkmenistan,TKM
13209,Turkmenistan,2013,male,55-74 years,4,204156,1.96,39197543860,8255,Boomers,Turkmenistan,TKM
13210,Turkmenistan,2013,female,25-34 years,8,461848,1.73,39197543860,8255,Millenials,Turkmenistan,TKM
13211,Turkmenistan,2013,female,35-54 years,3,634920,0.47,39197543860,8255,Generation X,Turkmenistan,TKM
13212,Turkmenistan,2013,female,55-74 years,1,250752,0.4,39197543860,8255,Boomers,Turkmenistan,TKM
13213,Turkmenistan,2013,female,5-14 years,0,486814,0.0,39197543860,8255,Generation Z,Turkmenistan,TKM
13214,Turkmenistan,2013,female,75+ years,0,58313,0.0,39197543860,8255,Silent,Turkmenistan,TKM
13215,Turkmenistan,2013,male,5-14 years,0,498604,0.0,39197543860,8255,Generation Z,Turkmenistan,TKM
13216,Turkmenistan,2014,male,35-54 years,39,607630,6.42,43524210526,9046,Generation X,Turkmenistan,TKM
13217,Turkmenistan,2014,male,25-34 years,23,470459,4.89,43524210526,9046,Millenials,Turkmenistan,TKM
13218,Turkmenistan,2014,female,15-24 years,23,515853,4.46,43524210526,9046,Millenials,Turkmenistan,TKM
13219,Turkmenistan,2014,male,15-24 years,20,525603,3.81,43524210526,9046,Millenials,Turkmenistan,TKM
13220,Turkmenistan,2014,male,55-74 years,7,214266,3.27,43524210526,9046,Boomers,Turkmenistan,TKM
13221,Turkmenistan,2014,female,25-34 years,14,474487,2.95,43524210526,9046,Millenials,Turkmenistan,TKM
13222,Turkmenistan,2014,female,55-74 years,3,264297,1.14,43524210526,9046,Boomers,Turkmenistan,TKM
13223,Turkmenistan,2014,female,35-54 years,4,645711,0.62,43524210526,9046,Generation X,Turkmenistan,TKM
13224,Turkmenistan,2014,male,5-14 years,3,505170,0.59,43524210526,9046,Generation Z,Turkmenistan,TKM
13225,Turkmenistan,2014,female,5-14 years,0,493148,0.0,43524210526,9046,Generation Z,Turkmenistan,TKM
13226,Turkmenistan,2014,female,75+ years,0,59137,0.0,43524210526,9046,Silent,Turkmenistan,TKM
13227,Turkmenistan,2014,male,75+ years,0,35466,0.0,43524210526,9046,Silent,Turkmenistan,TKM
13228,Turkmenistan,2015,male,35-54 years,38,620958,6.12,35799628571,7326,Generation X,Turkmenistan,TKM
13229,Turkmenistan,2015,male,15-24 years,31,515349,6.02,35799628571,7326,Millenials,Turkmenistan,TKM
13230,Turkmenistan,2015,female,15-24 years,21,505233,4.16,35799628571,7326,Millenials,Turkmenistan,TKM
13231,Turkmenistan,2015,male,55-74 years,7,225820,3.1,35799628571,7326,Boomers,Turkmenistan,TKM
13232,Turkmenistan,2015,male,25-34 years,15,484397,3.1,35799628571,7326,Millenials,Turkmenistan,TKM
13233,Turkmenistan,2015,female,25-34 years,11,487637,2.26,35799628571,7326,Millenials,Turkmenistan,TKM
13234,Turkmenistan,2015,female,75+ years,1,58753,1.7,35799628571,7326,Silent,Turkmenistan,TKM
13235,Turkmenistan,2015,female,55-74 years,3,280211,1.07,35799628571,7326,Boomers,Turkmenistan,TKM
13236,Turkmenistan,2015,female,35-54 years,5,657432,0.76,35799628571,7326,Generation X,Turkmenistan,TKM
13237,Turkmenistan,2015,male,5-14 years,1,513926,0.19,35799628571,7326,Generation Z,Turkmenistan,TKM
13238,Turkmenistan,2015,female,5-14 years,0,501611,0.0,35799628571,7326,Generation Z,Turkmenistan,TKM
13239,Turkmenistan,2015,male,75+ years,0,35187,0.0,35799628571,7326,Silent,Turkmenistan,TKM
13240,Ukraine,2002,male,75+ years,518,676228,76.6,42392896031,920,Silent,Ukraine,UKR
13241,Ukraine,2002,male,55-74 years,2738,3911379,70.0,42392896031,920,Silent,Ukraine,UKR
13242,Ukraine,2002,male,35-54 years,4398,6565032,66.99,42392896031,920,Boomers,Ukraine,UKR
13243,Ukraine,2002,male,25-34 years,1660,3300031,50.3,42392896031,920,Generation X,Ukraine,UKR
13244,Ukraine,2002,male,15-24 years,998,3782174,26.39,42392896031,920,Millenials,Ukraine,UKR
13245,Ukraine,2002,female,75+ years,364,1946556,18.7,42392896031,920,Silent,Ukraine,UKR
13246,Ukraine,2002,female,55-74 years,759,5786181,13.12,42392896031,920,Silent,Ukraine,UKR
13247,Ukraine,2002,female,35-54 years,673,7327153,9.19,42392896031,920,Boomers,Ukraine,UKR
13248,Ukraine,2002,female,25-34 years,218,3329776,6.55,42392896031,920,Generation X,Ukraine,UKR
13249,Ukraine,2002,female,15-24 years,142,3643296,3.9,42392896031,920,Millenials,Ukraine,UKR
13250,Ukraine,2002,male,5-14 years,55,2968238,1.85,42392896031,920,Millenials,Ukraine,UKR
13251,Ukraine,2002,female,5-14 years,13,2823973,0.46,42392896031,920,Millenials,Ukraine,UKR
13252,Ukraine,2003,male,75+ years,531,723626,73.38,50132953288,1097,Silent,Ukraine,UKR
13253,Ukraine,2003,male,55-74 years,2648,3837902,69.0,50132953288,1097,Silent,Ukraine,UKR
13254,Ukraine,2003,male,35-54 years,4312,6534189,65.99,50132953288,1097,Boomers,Ukraine,UKR
13255,Ukraine,2003,male,25-34 years,1628,3316494,49.09,50132953288,1097,Generation X,Ukraine,UKR
13256,Ukraine,2003,male,15-24 years,994,3808250,26.1,50132953288,1097,Millenials,Ukraine,UKR
13257,Ukraine,2003,female,75+ years,381,2008320,18.97,50132953288,1097,Silent,Ukraine,UKR
13258,Ukraine,2003,female,55-74 years,738,5689228,12.97,50132953288,1097,Silent,Ukraine,UKR
13259,Ukraine,2003,female,35-54 years,669,7305670,9.16,50132953288,1097,Boomers,Ukraine,UKR
13260,Ukraine,2003,female,25-34 years,214,3341089,6.41,50132953288,1097,Generation X,Ukraine,UKR
13261,Ukraine,2003,female,15-24 years,131,3659937,3.58,50132953288,1097,Millenials,Ukraine,UKR
13262,Ukraine,2003,male,5-14 years,50,2804341,1.78,50132953288,1097,Millenials,Ukraine,UKR
13263,Ukraine,2003,female,5-14 years,17,2668337,0.64,50132953288,1097,Millenials,Ukraine,UKR
13264,Ukraine,2004,male,75+ years,508,764031,66.49,64883060726,1432,Silent,Ukraine,UKR
13265,Ukraine,2004,male,35-54 years,4132,6464700,63.92,64883060726,1432,Boomers,Ukraine,UKR
13266,Ukraine,2004,male,55-74 years,2260,3807447,59.36,64883060726,1432,Silent,Ukraine,UKR
13267,Ukraine,2004,male,25-34 years,1489,3342201,44.55,64883060726,1432,Generation X,Ukraine,UKR
13268,Ukraine,2004,male,15-24 years,944,3810633,24.77,64883060726,1432,Millenials,Ukraine,UKR
13269,Ukraine,2004,female,75+ years,373,2061225,18.1,64883060726,1432,Silent,Ukraine,UKR
13270,Ukraine,2004,female,55-74 years,603,5648458,10.68,64883060726,1432,Silent,Ukraine,UKR
13271,Ukraine,2004,female,35-54 years,585,7238033,8.08,64883060726,1432,Boomers,Ukraine,UKR
13272,Ukraine,2004,female,25-34 years,183,3360017,5.45,64883060726,1432,Generation X,Ukraine,UKR
13273,Ukraine,2004,female,15-24 years,109,3656474,2.98,64883060726,1432,Millenials,Ukraine,UKR
13274,Ukraine,2004,male,5-14 years,58,2649047,2.19,64883060726,1432,Millenials,Ukraine,UKR
13275,Ukraine,2004,female,5-14 years,12,2520560,0.48,64883060726,1432,Millenials,Ukraine,UKR
13276,Ukraine,2005,male,75+ years,561,800543,70.08,86142018069,1917,Silent,Ukraine,UKR
13277,Ukraine,2005,male,35-54 years,3771,6387431,59.04,86142018069,1917,Boomers,Ukraine,UKR
13278,Ukraine,2005,male,55-74 years,2151,3793291,56.71,86142018069,1917,Silent,Ukraine,UKR
13279,Ukraine,2005,male,25-34 years,1467,3369930,43.53,86142018069,1917,Generation X,Ukraine,UKR
13280,Ukraine,2005,male,15-24 years,861,3784581,22.75,86142018069,1917,Millenials,Ukraine,UKR
13281,Ukraine,2005,female,75+ years,342,2109628,16.21,86142018069,1917,Silent,Ukraine,UKR
13282,Ukraine,2005,female,55-74 years,576,5634590,10.22,86142018069,1917,Silent,Ukraine,UKR
13283,Ukraine,2005,female,35-54 years,515,7160448,7.19,86142018069,1917,Boomers,Ukraine,UKR
13284,Ukraine,2005,female,25-34 years,182,3380536,5.38,86142018069,1917,Generation X,Ukraine,UKR
13285,Ukraine,2005,female,15-24 years,139,3626595,3.83,86142018069,1917,Millenials,Ukraine,UKR
13286,Ukraine,2005,male,5-14 years,49,2506950,1.95,86142018069,1917,Millenials,Ukraine,UKR
13287,Ukraine,2005,female,5-14 years,7,2384747,0.29,86142018069,1917,Millenials,Ukraine,UKR
13288,Ukraine,2006,male,75+ years,562,825192,68.11,107753069307,2418,Silent,Ukraine,UKR
13289,Ukraine,2006,male,35-54 years,3420,6336363,53.97,107753069307,2418,Boomers,Ukraine,UKR
13290,Ukraine,2006,male,55-74 years,1993,3782567,52.69,107753069307,2418,Silent,Ukraine,UKR
13291,Ukraine,2006,male,25-34 years,1455,3390847,42.91,107753069307,2418,Generation X,Ukraine,UKR
13292,Ukraine,2006,male,15-24 years,837,3739295,22.38,107753069307,2418,Millenials,Ukraine,UKR
13293,Ukraine,2006,female,75+ years,333,2134223,15.6,107753069307,2418,Silent,Ukraine,UKR
13294,Ukraine,2006,female,55-74 years,563,5633228,9.99,107753069307,2418,Silent,Ukraine,UKR
13295,Ukraine,2006,female,35-54 years,540,7108424,7.6,107753069307,2418,Boomers,Ukraine,UKR
13296,Ukraine,2006,female,25-34 years,170,3394295,5.01,107753069307,2418,Generation X,Ukraine,UKR
13297,Ukraine,2006,female,15-24 years,98,3577436,2.74,107753069307,2418,Millenials,Ukraine,UKR
13298,Ukraine,2006,male,5-14 years,33,2377451,1.39,107753069307,2418,Millenials,Ukraine,UKR
13299,Ukraine,2006,female,5-14 years,9,2260713,0.4,107753069307,2418,Millenials,Ukraine,UKR
13300,Ukraine,2007,male,75+ years,517,830015,62.29,142719009901,3229,Silent,Ukraine,UKR
13301,Ukraine,2007,male,35-54 years,3392,6292640,53.9,142719009901,3229,Boomers,Ukraine,UKR
13302,Ukraine,2007,male,55-74 years,1922,3792721,50.68,142719009901,3229,Silent,Ukraine,UKR
13303,Ukraine,2007,male,25-34 years,1546,3414696,45.27,142719009901,3229,Generation X,Ukraine,UKR
13304,Ukraine,2007,male,15-24 years,987,3673201,26.87,142719009901,3229,Millenials,Ukraine,UKR
13305,Ukraine,2007,female,75+ years,325,2125683,15.29,142719009901,3229,Silent,Ukraine,UKR
13306,Ukraine,2007,female,55-74 years,483,5668759,8.52,142719009901,3229,Silent,Ukraine,UKR
13307,Ukraine,2007,female,35-54 years,500,7060722,7.08,142719009901,3229,Boomers,Ukraine,UKR
13308,Ukraine,2007,female,25-34 years,181,3405078,5.32,142719009901,3229,Generation X,Ukraine,UKR
13309,Ukraine,2007,female,15-24 years,129,3511720,3.67,142719009901,3229,Millenials,Ukraine,UKR
13310,Ukraine,2007,male,5-14 years,39,2268187,1.72,142719009901,3229,Generation Z,Ukraine,UKR
13311,Ukraine,2007,female,5-14 years,11,2155250,0.51,142719009901,3229,Generation Z,Ukraine,UKR
13312,Ukraine,2008,male,75+ years,554,818086,67.72,179992405832,4104,Silent,Ukraine,UKR
13313,Ukraine,2008,male,55-74 years,1854,3810278,48.66,179992405832,4104,Silent,Ukraine,UKR
13314,Ukraine,2008,male,35-54 years,3027,6254054,48.4,179992405832,4104,Boomers,Ukraine,UKR
13315,Ukraine,2008,male,25-34 years,1452,3466915,41.88,179992405832,4104,Generation X,Ukraine,UKR
13316,Ukraine,2008,male,15-24 years,856,3561320,24.04,179992405832,4104,Millenials,Ukraine,UKR
13317,Ukraine,2008,female,75+ years,347,2087152,16.63,179992405832,4104,Silent,Ukraine,UKR
13318,Ukraine,2008,female,55-74 years,483,5726858,8.43,179992405832,4104,Silent,Ukraine,UKR
13319,Ukraine,2008,female,35-54 years,528,7018040,7.52,179992405832,4104,Boomers,Ukraine,UKR
13320,Ukraine,2008,female,25-34 years,182,3441323,5.29,179992405832,4104,Generation X,Ukraine,UKR
13321,Ukraine,2008,female,15-24 years,118,3405168,3.47,179992405832,4104,Millenials,Ukraine,UKR
13322,Ukraine,2008,male,5-14 years,36,2188808,1.64,179992405832,4104,Generation Z,Ukraine,UKR
13323,Ukraine,2008,female,5-14 years,17,2078121,0.82,179992405832,4104,Generation Z,Ukraine,UKR
13324,Ukraine,2009,male,75+ years,532,802009,66.33,117227769792,2691,Silent,Ukraine,UKR
13325,Ukraine,2009,male,35-54 years,3133,6221337,50.36,117227769792,2691,Boomers,Ukraine,UKR
13326,Ukraine,2009,male,55-74 years,1882,3841612,48.99,117227769792,2691,Silent,Ukraine,UKR
13327,Ukraine,2009,male,25-34 years,1504,3534883,42.55,117227769792,2691,Generation X,Ukraine,UKR
13328,Ukraine,2009,male,15-24 years,906,3418274,26.5,117227769792,2691,Millenials,Ukraine,UKR
13329,Ukraine,2009,female,75+ years,313,2034703,15.38,117227769792,2691,Silent,Ukraine,UKR
13330,Ukraine,2009,female,55-74 years,556,5806966,9.57,117227769792,2691,Silent,Ukraine,UKR
13331,Ukraine,2009,female,35-54 years,502,6971143,7.2,117227769792,2691,Boomers,Ukraine,UKR
13332,Ukraine,2009,female,25-34 years,186,3494937,5.32,117227769792,2691,Generation X,Ukraine,UKR
13333,Ukraine,2009,female,15-24 years,148,3267238,4.53,117227769792,2691,Millenials,Ukraine,UKR
13334,Ukraine,2009,male,5-14 years,34,2136975,1.59,117227769792,2691,Generation Z,Ukraine,UKR
13335,Ukraine,2009,female,5-14 years,19,2027867,0.94,117227769792,2691,Generation Z,Ukraine,UKR
13336,Ukraine,2010,male,75+ years,495,804695,61.51,136013155905,3141,Silent,Ukraine,UKR
13337,Ukraine,2010,male,55-74 years,1827,3866232,47.26,136013155905,3141,Silent,Ukraine,UKR
13338,Ukraine,2010,male,35-54 years,2853,6203439,45.99,136013155905,3141,Generation X,Ukraine,UKR
13339,Ukraine,2010,male,25-34 years,1457,3589324,40.59,136013155905,3141,Generation X,Ukraine,UKR
13340,Ukraine,2010,male,15-24 years,843,3271660,25.77,136013155905,3141,Millenials,Ukraine,UKR
13341,Ukraine,2010,female,75+ years,303,2016954,15.02,136013155905,3141,Silent,Ukraine,UKR
13342,Ukraine,2010,female,55-74 years,479,5860094,8.17,136013155905,3141,Silent,Ukraine,UKR
13343,Ukraine,2010,female,35-54 years,458,6928455,6.61,136013155905,3141,Generation X,Ukraine,UKR
13344,Ukraine,2010,female,15-24 years,154,3125122,4.93,136013155905,3141,Millenials,Ukraine,UKR
13345,Ukraine,2010,female,25-34 years,170,3534635,4.81,136013155905,3141,Generation X,Ukraine,UKR
13346,Ukraine,2010,male,5-14 years,35,2102478,1.66,136013155905,3141,Generation Z,Ukraine,UKR
13347,Ukraine,2010,female,5-14 years,15,1993721,0.75,136013155905,3141,Generation Z,Ukraine,UKR
13348,Ukraine,2011,male,75+ years,531,830200,63.96,163159671670,3788,Silent,Ukraine,UKR
13349,Ukraine,2011,male,55-74 years,1761,3877753,45.41,163159671670,3788,Boomers,Ukraine,UKR
13350,Ukraine,2011,male,35-54 years,2664,6194997,43.0,163159671670,3788,Generation X,Ukraine,UKR
13351,Ukraine,2011,male,25-34 years,1457,3638908,40.04,163159671670,3788,Millenials,Ukraine,UKR
13352,Ukraine,2011,male,15-24 years,850,3114554,27.29,163159671670,3788,Millenials,Ukraine,UKR
13353,Ukraine,2011,female,75+ years,311,2047428,15.19,163159671670,3788,Silent,Ukraine,UKR
13354,Ukraine,2011,female,55-74 years,552,5873828,9.4,163159671670,3788,Boomers,Ukraine,UKR
13355,Ukraine,2011,female,35-54 years,464,6890333,6.73,163159671670,3788,Generation X,Ukraine,UKR
13356,Ukraine,2011,female,15-24 years,157,2973653,5.28,163159671670,3788,Millenials,Ukraine,UKR
13357,Ukraine,2011,female,25-34 years,160,3570316,4.48,163159671670,3788,Millenials,Ukraine,UKR
13358,Ukraine,2011,male,5-14 years,46,2085831,2.21,163159671670,3788,Generation Z,Ukraine,UKR
13359,Ukraine,2011,female,5-14 years,20,1976990,1.01,163159671670,3788,Generation Z,Ukraine,UKR
13360,Ukraine,2012,male,75+ years,590,878262,67.18,175781379051,4096,Silent,Ukraine,UKR
13361,Ukraine,2012,male,55-74 years,1768,3880830,45.56,175781379051,4096,Boomers,Ukraine,UKR
13362,Ukraine,2012,male,35-54 years,2680,6175567,43.4,175781379051,4096,Generation X,Ukraine,UKR
13363,Ukraine,2012,male,25-34 years,1450,3692383,39.27,175781379051,4096,Millenials,Ukraine,UKR
13364,Ukraine,2012,male,15-24 years,838,2960881,28.3,175781379051,4096,Millenials,Ukraine,UKR
13365,Ukraine,2012,female,75+ years,347,2131156,16.28,175781379051,4096,Silent,Ukraine,UKR
13366,Ukraine,2012,female,55-74 years,524,5852504,8.95,175781379051,4096,Boomers,Ukraine,UKR
13367,Ukraine,2012,female,35-54 years,494,6837697,7.22,175781379051,4096,Generation X,Ukraine,UKR
13368,Ukraine,2012,female,25-34 years,186,3607893,5.16,175781379051,4096,Millenials,Ukraine,UKR
13369,Ukraine,2012,female,15-24 years,126,2819749,4.47,175781379051,4096,Millenials,Ukraine,UKR
13370,Ukraine,2012,male,5-14 years,35,2094456,1.67,175781379051,4096,Generation Z,Ukraine,UKR
13371,Ukraine,2012,female,5-14 years,20,1984557,1.01,175781379051,4096,Generation Z,Ukraine,UKR
13372,Ukraine,2014,male,75+ years,608,919141,66.15,133503411376,3299,Silent,Ukraine,UKR
13373,Ukraine,2014,male,55-74 years,1558,3702856,42.08,133503411376,3299,Boomers,Ukraine,UKR
13374,Ukraine,2014,male,35-54 years,2363,5814873,40.64,133503411376,3299,Generation X,Ukraine,UKR
13375,Ukraine,2014,male,25-34 years,1302,3543016,36.75,133503411376,3299,Millenials,Ukraine,UKR
13376,Ukraine,2014,male,15-24 years,560,2541203,22.04,133503411376,3299,Millenials,Ukraine,UKR
13377,Ukraine,2014,female,75+ years,339,2203221,15.39,133503411376,3299,Silent,Ukraine,UKR
13378,Ukraine,2014,female,55-74 years,465,5487093,8.47,133503411376,3299,Boomers,Ukraine,UKR
13379,Ukraine,2014,female,35-54 years,423,6365806,6.64,133503411376,3299,Generation X,Ukraine,UKR
13380,Ukraine,2014,female,25-34 years,197,3444110,5.72,133503411376,3299,Millenials,Ukraine,UKR
13381,Ukraine,2014,female,15-24 years,118,2408666,4.9,133503411376,3299,Millenials,Ukraine,UKR
13382,Ukraine,2014,male,5-14 years,21,2074827,1.01,133503411376,3299,Generation Z,Ukraine,UKR
13383,Ukraine,2014,female,5-14 years,14,1959353,0.71,133503411376,3299,Generation Z,Ukraine,UKR
13384,Ukraine,2015,male,75+ years,669,942786,70.96,91030959455,2256,Silent,Ukraine,UKR
13385,Ukraine,2015,male,55-74 years,1644,3747724,43.87,91030959455,2256,Boomers,Ukraine,UKR
13386,Ukraine,2015,male,35-54 years,2181,5795334,37.63,91030959455,2256,Generation X,Ukraine,UKR
13387,Ukraine,2015,male,25-34 years,1114,3527229,31.58,91030959455,2256,Millenials,Ukraine,UKR
